,Date,Time,x1,y1,x2,y2,Num
0,2017/1/1,0,783.5914667000001,450.8019178,783.5914667000001,450.8019178,0
1,2017/1/1,1,783.5914667000001,450.8019178,783.5914667000001,450.8019178,0
2,2017/1/1,6,783.5914667000001,450.8019178,783.5914667000001,450.8019178,1
3,2017/1/1,7,783.5914667000001,450.8019178,783.5914667000001,450.8019178,1
4,2017/1/1,8,783.5914667000001,450.8019178,783.5914667000001,450.8019178,0
5,2017/1/1,9,783.5914667000001,450.8019178,783.5914667000001,450.8019178,0
6,2017/1/1,10,783.5914667000001,450.8019178,783.5914667000001,450.8019178,2
7,2017/1/1,11,783.5914667000001,450.8019178,783.5914667000001,450.8019178,4
8,2017/1/1,12,783.5914667000001,450.8019178,783.5914667000001,450.8019178,7
9,2017/1/1,13,783.5914667000001,450.8019178,783.5914667000001,450.8019178,3
10,2017/1/1,14,783.5914667000001,450.8019178,783.5914667000001,450.8019178,5
11,2017/1/1,15,783.5914667000001,450.8019178,783.5914667000001,450.8019178,3
12,2017/1/1,16,783.5914667000001,450.8019178,783.5914667000001,450.8019178,5
13,2017/1/1,17,783.5914667000001,450.8019178,783.5914667000001,450.8019178,3
14,2017/1/1,18,783.5914667000001,450.8019178,783.5914667000001,450.8019178,1
15,2017/1/1,19,783.5914667000001,450.8019178,783.5914667000001,450.8019178,1
16,2017/1/1,20,783.5914667000001,450.8019178,783.5914667000001,450.8019178,2
17,2017/1/1,21,783.5914667000001,450.8019178,783.5914667000001,450.8019178,0
18,2017/1/1,22,783.5914667000001,450.8019178,783.5914667000001,450.8019178,0
19,2017/1/1,23,783.5914667000001,450.8019178,783.5914667000001,450.8019178,0
20,2017/1/1,0,757.2138667,459.82317810000006,783.5914667000001,450.8019178,0
21,2017/1/1,1,757.2138667,459.82317810000006,783.5914667000001,450.8019178,0
22,2017/1/1,6,757.2138667,459.82317810000006,783.5914667000001,450.8019178,2
23,2017/1/1,7,757.2138667,459.82317810000006,783.5914667000001,450.8019178,2
24,2017/1/1,8,757.2138667,459.82317810000006,783.5914667000001,450.8019178,7
25,2017/1/1,9,757.2138667,459.82317810000006,783.5914667000001,450.8019178,0
26,2017/1/1,10,757.2138667,459.82317810000006,783.5914667000001,450.8019178,18
27,2017/1/1,11,757.2138667,459.82317810000006,783.5914667000001,450.8019178,6
28,2017/1/1,12,757.2138667,459.82317810000006,783.5914667000001,450.8019178,9
29,2017/1/1,13,757.2138667,459.82317810000006,783.5914667000001,450.8019178,8
30,2017/1/1,14,757.2138667,459.82317810000006,783.5914667000001,450.8019178,15
